key,environment,family,difficulty,trajectory,start,frames,split,depth_median_m,depth_max_m,depth_masked_columns,flow_valid_share,boundary_share,lum_mean,step_m_median,sha256
SoulCity/easy/P007/000377,SoulCity,SoulCity,easy,P007,377,32,train,6.5039,1061.0,657,0.9459,0.3851,0.296,0.3344,d0ede3f721179eec301b48712fe6da0906966e7727c2ba81ad463cc8ff6287e2
SoulCity/easy/P007/001162,SoulCity,SoulCity,easy,P007,1162,32,train,20.9844,5664.0,91,0.9653,0.6604,0.2627,0.1688,ef0dc13d1e01307fd234607ed7027c80f718c9927d44c9a7e81230700560d6b1
SoulCity/easy/P008/000192,SoulCity,SoulCity,easy,P008,192,32,train,6.0234,83.31,34,0.9822,0.3533,0.1574,0.0823,bbc42a1a40261bbcbbad80deadb8920fa726b4661a1540d07c9fb681f6413d97
SoulCity/easy/P008/000607,SoulCity,SoulCity,easy,P008,607,32,train,15.5859,171.38,28,0.99,0.4364,0.1004,0.1363,0180108ebcbd68abf378d46a464868ae88a8409a0fef66d209b3c0f9247cff37
SoulCity/hard/P000/000148,SoulCity,SoulCity,hard,P000,148,32,train,7.3984,1391.0,7,0.8749,0.394,0.0999,0.5555,8d1a276bcf3cd4e7cf46d63fa13424b9d34e3b0e3c1e65c25c99f97e6403665f
SoulCity/hard/P000/000478,SoulCity,SoulCity,hard,P000,478,32,train,6.2305,52.66,0,0.9798,0.2194,0.326,0.223,9e8e4c16a79e6be0d1dc2b247a90cc195538f053c374da06d4d2928607324727
SoulCity/hard/P001/000161,SoulCity,SoulCity,hard,P001,161,32,train,40.3438,7016.0,2822,0.9078,0.4696,0.3529,0.182,6bece400acbfc926ffc9bc5960f7770235aa439de0f01e02fd90db3e68a7ee62
SoulCity/hard/P001/000516,SoulCity,SoulCity,hard,P001,516,32,train,4.3242,29.8,9,0.8962,0.1681,0.064,0.2222,fe094b12a509ef3054d8bbf473c5f15dda9abcade174e413d009686fa53a4da5
SoulCity/hard/P002/000125,SoulCity,SoulCity,hard,P002,125,32,train,6.2656,944.0,2,0.874,0.3395,0.208,0.4481,965c32ff57bba181f24f48236918e70bd971878330b6df14ce63e0764fc406ae
SoulCity/hard/P002/000406,SoulCity,SoulCity,hard,P002,406,32,train,6.2969,17.78,0,0.9069,0.4155,0.084,0.2969,aae16592a1903e0518110f02a5076d9ad819abba0c81a14cc63b5dcb8565b44a
SoulCity/hard/P003/000134,SoulCity,SoulCity,hard,P003,134,32,train,2.1387,178.56,4,0.871,0.202,0.1886,0.572,0062685eb96dae325961c2ba2e20d7b3fc76bc7622c9f39c844f4a2633e754e9
SoulCity/hard/P003/000435,SoulCity,SoulCity,hard,P003,435,32,train,2.9102,174.0,0,0.9259,0.0339,0.1712,0.2756,94e1193a01182a2da6ab17a4c847311b362391a5e372f161d86ed43a99c87df5
SoulCity/hard/P004/000211,SoulCity,SoulCity,hard,P004,211,32,train,11.9141,4768.0,2158,0.9484,0.3483,0.0957,0.2441,587aafaa1b6868e0ab985d8335dfd9016f78a773952e0bb92c5a8336b9a1623f
SoulCity/hard/P004/000665,SoulCity,SoulCity,hard,P004,665,32,train,3.6992,1968.0,573,0.916,0.1117,0.5951,0.2813,1beb58500b7724a05984dcdb9b215ed8d0156dd9b7b889e0311633c547d6ed10
SoulCity/hard/P005/000170,SoulCity,SoulCity,hard,P005,170,32,train,18.2812,926.5,1330,0.9062,0.4404,0.3801,0.366,2c9519972f0450f780672fc7e1ab2e51f4cee74bd9da4a81a57ebdda72a7087c
SoulCity/hard/P005/000541,SoulCity,SoulCity,hard,P005,541,32,train,7.9219,183.5,853,0.8053,0.4487,0.167,0.8058,117d7b33dbb694bb9e192c7fbb39f58f4bce11d4a874889e373c8f27cc7a7afd
SoulCity/hard/P006/000242,SoulCity,SoulCity,hard,P006,242,32,train,16.2656,625.75,1429,0.924,0.3743,0.3989,0.3585,fd5f7e064b825916a5bc119e3f64fe3cd951ff44f0593f863f17b5e3ad852765
SoulCity/hard/P006/000757,SoulCity,SoulCity,hard,P006,757,32,train,3.6104,220.5,965,0.9516,0.2859,0.2039,0.2263,c4eba695aa1ab8885028406a51665465e1c018a93aac3e2a0f43cbae9cddfd8c
SoulCity/hard/P007/000229,SoulCity,SoulCity,hard,P007,229,32,train,4.2344,1504.0,136,0.905,0.3868,0.0989,0.3708,0e3f83fa69e450a1201721fc1754491073aff4adc68589562c2f7890461068f1
SoulCity/hard/P007/000719,SoulCity,SoulCity,hard,P007,719,32,train,94.8125,7086.0,12510,0.8713,0.2158,0.5377,0.3162,850ffbe8428604daea4f706573ca9d099a72c4d6b1a114c4ec921a106b38ce41
SoulCity/hard/P008/000118,SoulCity,SoulCity,hard,P008,118,32,train,5.6875,72.75,0,0.8945,0.366,0.1113,0.5398,946a1475b2066c7027ddd704e643a9bd7ca014fca6d334239c88896c77798009
SoulCity/hard/P008/000384,SoulCity,SoulCity,hard,P008,384,32,train,20.0312,87.75,787,0.9461,0.5043,0.2748,0.0869,78e9ee1a2a3034b088a4c15156575b1cfeb05d98d25a2c582252c2bafba2304f
Supermarket/easy/P000/000273,Supermarket,Supermarket,easy,P000,273,32,calibration,6.168,207.06,1,0.942,0.5482,0.5193,0.2068,acb08e0ee8a8dad4f9e1bec6af2e77366a1927be00d90a0e9eda3155e86ae94b
Supermarket/easy/P000/000850,Supermarket,Supermarket,easy,P000,850,32,calibration,5.2812,137.88,0,0.9341,0.5484,0.5504,0.1744,c4a072e8ef241d26a3e89ff0f0e99494359376c3f0fa5a93ee047c8254853015
Supermarket/easy/P001/000130,Supermarket,Supermarket,easy,P001,130,32,calibration,3.9082,109.81,0,0.9019,0.4523,0.4351,0.1544,ca34437bb104acd1c8103ccaa503890d6098fae2a369ee2bfa916c2807421169
Supermarket/easy/P001/000421,Supermarket,Supermarket,easy,P001,421,32,calibration,4.8555,121.31,0,0.9328,0.448,0.5055,0.1918,b60a8ae738b4a108427c8632147fd94fc6b4441ea294be069242def01ca5137e
Supermarket/easy/P002/000200,Supermarket,Supermarket,easy,P002,200,32,calibration,3.5176,422.88,0,0.9351,0.2087,0.4277,0.0915,430c96f0373c22e2d65ef4562b6a2a117ebcf46b24d56952b3de5ef761d7cfbc
Supermarket/easy/P002/000633,Supermarket,Supermarket,easy,P002,633,32,calibration,4.2852,230.5,0,0.9658,0.4884,0.4841,0.1041,4a9f598b39ab04246ae0e4ebad6d262e13d20c5eff3ae336aac07763779ad5bb
Supermarket/easy/P003/000198,Supermarket,Supermarket,easy,P003,198,32,calibration,5.8359,111.19,36,0.9781,0.4034,0.6395,0.0784,b022432daff13be2700839ecdf4321921abac0cefd874958307a018f6510bb9e
Supermarket/easy/P003/000628,Supermarket,Supermarket,easy,P003,628,32,calibration,3.8516,193.5,10,0.923,0.6426,0.3526,0.122,9c1c8bbfa0d161625a76d0c8ecf7adc127f22a3b0f2eab9856fbcbac38057233
Supermarket/easy/P004/000176,Supermarket,Supermarket,easy,P004,176,32,calibration,6.0898,301.5,0,0.9318,0.458,0.6026,0.2939,e771712908f24ff7ab3223cff010c980917e00702d5c86d325514581e27f7702
Supermarket/easy/P004/000561,Supermarket,Supermarket,easy,P004,561,32,calibration,2.2461,135.0,0,0.9122,0.3543,0.5666,0.2289,aeb7675fb5fb469fcc98d50a0c6a04fa87c8c162ba756ab987bc75853d3f4505
Supermarket/easy/P005/000193,Supermarket,Supermarket,easy,P005,193,32,calibration,1.7773,193.69,0,0.9516,0.342,0.4613,0.1526,05dc46e45cfbb2958337c16e34aeeb00525195d10ea85a5becc31cc32c95424e
Supermarket/easy/P005/000612,Supermarket,Supermarket,easy,P005,612,32,calibration,5.2188,530.75,344,0.9382,0.3835,0.5163,0.1438,b6eaaadce9e380fa75223933203e82a4b2c5f7cd7e5bcfed0490a5d98e39c22d
Supermarket/easy/P006/000246,Supermarket,Supermarket,easy,P006,246,32,calibration,5.9961,309.0,1,0.9577,0.3243,0.4466,0.1505,0eccacfb5d69b9ceb4aa3821736ee79a4c9bf743acbe968b8003ae8020b23933
Supermarket/easy/P006/000771,Supermarket,Supermarket,easy,P006,771,32,calibration,3.5996,260.88,0,0.9527,0.491,0.5213,0.0908,84e329f79a6a177bc7f1a6870e9ca29c2a5d24df424331464e39ea659a2b5ab7
Supermarket/hard/P000/000143,Supermarket,Supermarket,hard,P000,143,32,calibration,1.873,173.5,0,0.8985,0.1037,0.6545,0.1913,3cc8a9b4a1af0d6a3d452f1cde0ffd69139724eb824c93e99cda9e35d1647560
Supermarket/hard/P000/000460,Supermarket,Supermarket,hard,P000,460,32,calibration,5.3711,276.88,12,0.9187,0.4572,0.574,0.2272,a7ccad75a91a72bd7aec8eb237e1493096ed0d89415bc6cd0d2f753d294b1a11
Supermarket/hard/P001/000090,Supermarket,Supermarket,hard,P001,90,32,calibration,6.0352,268.5,0,0.8435,0.4671,0.5975,0.6689,bff3068dd27c9255e1325638080d655f0f5e8e62ad4c9d959b6fb9981a59e7cb
Supermarket/hard/P001/000301,Supermarket,Supermarket,hard,P001,301,32,calibration,2.5449,142.75,0,0.8405,0.5477,0.392,0.2335,538debe4c9654f2e7ccb897cda2ae971f91c4d19944b44a6b245036f116c8bdf
Supermarket/hard/P002/000098,Supermarket,Supermarket,hard,P002,98,32,calibration,3.6289,250.5,708,0.7851,0.3421,0.4917,0.4068,a187c068887e0b5948f77746af90a308afffae3698f0e1f71fd973f60b0d9117
Supermarket/hard/P002/000324,Supermarket,Supermarket,hard,P002,324,32,calibration,3.7715,119.53,0,0.8203,0.4332,0.5397,0.4671,2757a276ec1a32968361f1458ce14c76c7352913c24bf2ec9c4b79c7241a98b4
Supermarket/hard/P003/000103,Supermarket,Supermarket,hard,P003,103,32,calibration,4.6406,115.0,220,0.9336,0.517,0.5145,0.193,89def9b3af1bf61b481d6ac8f5a5d20be8a82ee84b6d83edfce268c1406ec091
Supermarket/hard/P003/000341,Supermarket,Supermarket,hard,P003,341,32,calibration,6.0273,223.94,0,0.9065,0.5162,0.5981,0.4252,38e11c565c50c9c830d26aa1c316eb16c1cf817bb9b19dacd59ecd0116639f35
Supermarket/hard/P004/000125,Supermarket,Supermarket,hard,P004,125,32,calibration,4.5234,23.77,0,0.8973,0.4711,0.59,0.1553,42bc994d196413a4608e943fd7bf39df689de9738ff73235daf3a770eab92e27
Supermarket/hard/P004/000407,Supermarket,Supermarket,hard,P004,407,32,calibration,4.3086,26.38,0,0.8807,0.4935,0.5948,0.1765,02c07bbf6cc4c373cc7dfe69fb6537e843193fcab13d31f0b777d1b7d3c06c3f
Supermarket/hard/P005/000104,Supermarket,Supermarket,hard,P005,104,32,calibration,1.8311,13.5,0,0.9206,0.2484,0.5796,0.4253,d8c3adf26f11bff82185de98b39658d42a533bd83696fae40b66305045b44512
Supermarket/hard/P005/000345,Supermarket,Supermarket,hard,P005,345,32,calibration,1.7974,54.62,0,0.9445,0.286,0.5838,0.1245,8173c558c1e65974e297fb5527d915be1eda62cfff3ecdb7d7ed8a1aabb03a83
Supermarket/hard/P006/000164,Supermarket,Supermarket,hard,P006,164,32,calibration,6.0195,99.0,23,0.9012,0.434,0.537,0.3769,f3b856f4f6f5df94c0ec6d966c75159ce066a3daf8897585f5d5d99985c9c9ce
Supermarket/hard/P006/000523,Supermarket,Supermarket,hard,P006,523,32,calibration,1.3711,59.09,0,0.9382,0.1465,0.5939,0.1363,2928701d0b2e5da92b4c5fa2eccfa75079598749a7db4f48745a508c2ad5a884
TerrainBlending/easy/P000/000602,TerrainBlending,TerrainBlending,easy,P000,602,32,validation,13.7148,43808.0,0,0.9938,0.0476,0.4745,0.1663,897365696224bfc9c1ac5cd2263a41672ac773894d7e819e26c36240bdd82ec5
TerrainBlending/easy/P000/001840,TerrainBlending,TerrainBlending,easy,P000,1840,32,validation,37.2031,45024.0,0,0.9865,0.0755,0.4879,0.3512,094a10cb5ba534adb5ca31d95314ce47b00f77524f6db6f20e2bd01ded2a6d6a
TerrainBlending/easy/P001/000307,TerrainBlending,TerrainBlending,easy,P001,307,32,validation,15.3203,44864.0,0,0.9812,0.0314,0.7262,0.224,b0df1f0d60baaae9276aa54e57682010571579efa5f1309a1a7c2539f013f813
TerrainBlending/easy/P001/000952,TerrainBlending,TerrainBlending,easy,P001,952,32,validation,19.2969,45824.0,0,0.9726,0.1894,0.6045,0.2181,824850e4d64e6527cff90035b0b157addd598599b2d0c72ef287a0aef2aed43f
TerrainBlending/easy/P003/000481,TerrainBlending,TerrainBlending,easy,P003,481,32,validation,39.0625,47872.0,0,0.9411,0.1553,0.7793,0.1212,d00d36ee39b3fabc64852b07efaa8bdfe63d2a828ee8121bd4e735953b7f775f
TerrainBlending/easy/P003/001475,TerrainBlending,TerrainBlending,easy,P003,1475,32,validation,6.5,21.08,0,0.9924,0.068,0.6332,0.2216,7aa88368d5cce8ef802c94b2f5d7c034e3d625d74ee11161bee82cdee0a2722f
TerrainBlending/easy/P004/000354,TerrainBlending,TerrainBlending,easy,P004,354,32,validation,60.9062,46624.0,0,0.9931,0.1068,0.5322,0.1037,b7dd7f2cd8c368e5d8791749e722eada4ef2cfe9f422e04c3da05eb3a3ca5f78
TerrainBlending/easy/P004/001095,TerrainBlending,TerrainBlending,easy,P004,1095,32,validation,20.5625,41056.0,0,0.9974,0.1172,0.3031,0.4297,46838605595199f2d26e64c206d135cd995f42248a5672c0437354a4f56a4d61
TerrainBlending/hard/P000/000341,TerrainBlending,TerrainBlending,hard,P000,341,32,validation,26.7969,40704.0,0,0.9579,0.1742,0.4544,0.1371,ba28ab048172cc1864007ee6ba89c908d6f270e0a33b36f27348e8cf014b8bed
TerrainBlending/hard/P000/001056,TerrainBlending,TerrainBlending,hard,P000,1056,32,validation,22.0,44416.0,0,0.945,0.0557,0.5268,0.2721,4f2bd341963315d6081c790ba8e832c12d8dd1fc4e16fe88115c1c0ae682ad67
TerrainBlending/hard/P001/000169,TerrainBlending,TerrainBlending,hard,P001,169,32,validation,4.6875,34560.0,0,0.7664,0.0244,0.6245,0.7782,01419d6018eb349df325a58aae4711080ea7b91197ff0021241cb3a96344ba00
TerrainBlending/hard/P001/000538,TerrainBlending,TerrainBlending,hard,P001,538,32,validation,10.332,44544.0,0,0.9439,0.115,0.2831,0.5103,89e332855e403523a7c356e4612bdc10b517447ab9daf06308ad48da74250770
TerrainBlending/hard/P003/000262,TerrainBlending,TerrainBlending,hard,P003,262,32,validation,38.0312,47424.0,0,0.9434,0.1019,0.7375,0.1889,8b53df633499283416ec2b6175b13c0d6295bdae80fe5d73d33a10d794928c4f
TerrainBlending/hard/P003/000816,TerrainBlending,TerrainBlending,hard,P003,816,32,validation,18.0,47680.0,0,0.9719,0.1676,0.6075,0.1781,b674a0857c6d0e061920d2233c196267203b081fee2617c5c930ad7c0f849ae4
TerrainBlending/hard/P004/000184,TerrainBlending,TerrainBlending,hard,P004,184,32,validation,82.875,44352.0,0,0.9578,0.0772,0.519,0.4515,d1a602a2bc0a8aa8d59ba1f34c6e8e0620d684c47e1d33b60b12384c27697aaa
TerrainBlending/hard/P004/000584,TerrainBlending,TerrainBlending,hard,P004,584,32,validation,4.0469,43744.0,0,0.9457,0.0509,0.689,0.3103,4d5605a45e7b4fcf663341a42fd28b6ac0ac09256551b3d1eb57f09ef2f23b68
UrbanConstruction/easy/P000/000407,UrbanConstruction,UrbanConstruction,easy,P000,407,32,train,7.1562,14816.0,0,0.9828,0.256,0.3516,0.1086,2be786bb48cb60a8f724024f5f5d1e3a481b74a99c5f836626ae981a98519714
UrbanConstruction/easy/P000/001253,UrbanConstruction,UrbanConstruction,easy,P000,1253,32,train,10.5391,15464.0,0,0.9939,0.2796,0.3189,0.2543,9b4e44734463532cf04b7a6fe55de878910d8f16d56f308dcde6b2ed19fe0ca3
UrbanConstruction/easy/P001/000506,UrbanConstruction,UrbanConstruction,easy,P001,506,32,train,7.2852,15960.0,0,0.9927,0.2148,0.1319,0.1648,470e1cdc91a79b639b6b5cc59bbad9063813eb8b8fd2f78983f67e09e92e2e78
UrbanConstruction/easy/P001/001551,UrbanConstruction,UrbanConstruction,easy,P001,1551,32,train,11.25,15040.0,0,0.9955,0.2063,0.141,0.0719,529e7af9a2a27b74c5666c03b973a75254316e35c1bb648078b8238b746a6422
UrbanConstruction/easy/P002/000544,UrbanConstruction,UrbanConstruction,easy,P002,544,32,train,16.7969,15872.0,0,0.9894,0.3148,0.3232,0.2465,8c66401e9820a3f9d8ee78abd260bd281fe6946a97eb4a5f14cc45e4f52c7a31
UrbanConstruction/easy/P002/001664,UrbanConstruction,UrbanConstruction,easy,P002,1664,32,train,7.2344,15560.0,0,0.9794,0.0428,0.2454,0.1657,e56d153bade6811271e900eb685bdb97bc34cd4b402c6f5fcc5e6cae004682ff
UrbanConstruction/easy/P003/000168,UrbanConstruction,UrbanConstruction,easy,P003,168,32,train,11.1953,15080.0,0,0.9918,0.2848,0.4562,0.3458,b9b76d8253459182ebfcb2ea8caa6c32e7f5c131d06718439344696d3059dd4a
UrbanConstruction/easy/P003/000535,UrbanConstruction,UrbanConstruction,easy,P003,535,32,train,8.4844,14016.0,0,0.9774,0.304,0.2507,0.3049,ff891a8f402c9d23cbaf03a4104014bb80a691763874916f93854104bb0987a1
UrbanConstruction/easy/P004/000370,UrbanConstruction,UrbanConstruction,easy,P004,370,32,train,3.3164,9.82,0,0.9772,0.1145,0.4609,0.3129,3e5b82d32badd730ed9b324a9ece7695c62e2c3c82283e95adf05a42fa6ee567
UrbanConstruction/easy/P004/001144,UrbanConstruction,UrbanConstruction,easy,P004,1144,32,train,10.0,16208.0,0,0.99,0.2048,0.1894,0.247,90ed9afb5a3e2e19ed1c110ebba29053ab0c1dea86f8561d6ccf9b32b09fcb7d
UrbanConstruction/hard/P000/000227,UrbanConstruction,UrbanConstruction,hard,P000,227,32,train,6.6582,14768.0,0,0.9473,0.3444,0.1344,0.1732,d51331d979daab00ab9e05d433cd4508955f29db9131ca88b65f333dfdaac355
UrbanConstruction/hard/P000/000712,UrbanConstruction,UrbanConstruction,hard,P000,712,32,train,3.4141,43.28,0,0.9843,0.0397,0.2793,0.484,bce8fb9c735a5ff07a7d9ac827e9b539c2fee459d06b973a471d7dba08e778c1
UrbanConstruction/hard/P001/000268,UrbanConstruction,UrbanConstruction,hard,P001,268,32,train,3.8613,15064.0,0,0.9726,0.0597,0.2902,0.2956,1ac52fb80635736e8f0fe75e707ea1fabfa4cbd4f65097b8e79f0a7bf207929c
UrbanConstruction/hard/P001/000838,UrbanConstruction,UrbanConstruction,hard,P001,838,32,train,73.5,16352.0,0,0.9202,0.2371,0.5374,0.45,800f21b67d8774450e1732c65575f3fef24d114b2f6f96d54173150fd293c270
UrbanConstruction/hard/P002/000306,UrbanConstruction,UrbanConstruction,hard,P002,306,32,train,4.1406,14080.0,0,0.9486,0.0588,0.188,0.382,f7eb5df2210e8eaeefa5008c1f8a327092b717dc8c7dba71612a4c7ccd5f2637
UrbanConstruction/hard/P002/000952,UrbanConstruction,UrbanConstruction,hard,P002,952,32,train,4.8145,136.25,0,0.9191,0.08,0.0455,0.549,f3925342d044fc3012606742fde0727ca24107605c9101adee06f930550b1405
UrbanConstruction/hard/P003/000103,UrbanConstruction,UrbanConstruction,hard,P003,103,32,train,19.2344,16232.0,0,0.9213,0.2707,0.3987,0.7095,f00b53d7cc047ef5a9ba56edb25d49b62868bb4a24482e98ef69708dd9c0209f
UrbanConstruction/hard/P003/000340,UrbanConstruction,UrbanConstruction,hard,P003,340,32,train,17.625,16368.0,0,0.9343,0.3008,0.357,0.3214,3ac54b671c6c0a4cf12044ad022dcfb2a2acb25776deb4651e55eb8f632f85b9
UrbanConstruction/hard/P004/000227,UrbanConstruction,UrbanConstruction,hard,P004,227,32,train,26.3672,16368.0,0,0.9425,0.2991,0.4005,0.2662,a335b12a3b98b00640382101c57d4d7e5197a11b0029a637e96e55c0474f5aac
UrbanConstruction/hard/P004/000713,UrbanConstruction,UrbanConstruction,hard,P004,713,32,train,9.9609,13904.0,0,0.935,0.1846,0.3443,0.4644,8211c05271a1b82736499969a69becc66d5f1bbbd75d1915e0e8d5675eb7198e
VictorianStreet/easy/P000/000195,VictorianStreet,VictorianStreet,easy,P000,195,32,test,3.4922,35.31,0,0.9824,0.1327,0.2778,0.2194,1ac1aa34eb48972b819ccb70fd9f479f4f446eb26bf859bc80b0cdbc669d5722
VictorianStreet/easy/P000/000616,VictorianStreet,VictorianStreet,easy,P000,616,32,test,1.8789,2.46,0,0.9873,0.0649,0.0065,0.1301,43e534491c0c5e10a3d2d87e84f62062c299959babf5afb4e80464088bc68e2d
VictorianStreet/easy/P001/000186,VictorianStreet,VictorianStreet,easy,P001,186,32,test,5.707,13656.0,0,0.9953,0.2397,0.413,0.1018,28c93e8044a0d5c93324557cc091d96fc5f785eeac8341db631863fa19c67d8a
VictorianStreet/easy/P001/000591,VictorianStreet,VictorianStreet,easy,P001,591,32,test,6.8242,13736.0,0,0.9896,0.2289,0.4574,0.236,2724a1544b57120ff6e35bf31ec68579555b224be9b878c459e03ba3bf722435
VictorianStreet/easy/P002/000164,VictorianStreet,VictorianStreet,easy,P002,164,32,test,1.7041,13120.0,0,0.9819,0.0928,0.4364,0.1169,f1033205ef8a5c1187aaf23d111ba5d5eadacd1cd1532f4de65f1b5a955b4971
VictorianStreet/easy/P002/000523,VictorianStreet,VictorianStreet,easy,P002,523,32,test,9.8398,14912.0,0,0.9861,0.2228,0.3338,0.1312,8ef047f599eb7febbe221def69eb3a256715685da1cedb85487b6c7d373d34b1
VictorianStreet/easy/P003/000148,VictorianStreet,VictorianStreet,easy,P003,148,32,test,3.8174,12248.0,0,0.9879,0.0019,0.4698,0.0968,0cf034127a8ef0bf08b69f0f2c9f6e8ac2bc0559f33576d65e68b4ef3773159e
VictorianStreet/easy/P003/000477,VictorianStreet,VictorianStreet,easy,P003,477,32,test,3.4688,12256.0,0,0.9533,0.1293,0.1205,0.2208,bbd5791fb5ecb56640a083d550fd2f5d02d4793a81a7e05c6ed4737db2116e06
VictorianStreet/easy/P004/000097,VictorianStreet,VictorianStreet,easy,P004,97,32,test,15.5234,16256.0,0,0.9754,0.2761,0.4829,0.3806,fdfadbfdf3ee5e04c6ec0a924a28608b6873b5e36ddd76da69a47a83890bd495
VictorianStreet/easy/P004/000323,VictorianStreet,VictorianStreet,easy,P004,323,32,test,3.0957,33.81,0,0.976,0.1043,0.1251,0.0942,4c9d2dce0ab174d7726114c774e5d96cdb4a483a0392822f941069a4abd7d61d
VictorianStreet/easy/P005/000101,VictorianStreet,VictorianStreet,easy,P005,101,32,test,3.0918,15544.0,0,0.9853,0.1583,0.4285,0.1035,b3c7f2cce075b81e6b1b756ae58eef89a63f6e6233dbe6f2213ae0ccc8fe9093
VictorianStreet/easy/P005/000335,VictorianStreet,VictorianStreet,easy,P005,335,32,test,12.1562,16376.0,0,0.9787,0.2645,0.5189,0.3123,1d5f22ae829651a91b5ed1b2ecdb63e3ecdaf9a180fb8b57c4a512e26af3251c
VictorianStreet/easy/P006/000152,VictorianStreet,VictorianStreet,easy,P006,152,32,test,5.5352,12648.0,0,0.9888,0.0628,0.2465,0.1824,fc05ea505d76580fafa78def6b9474e4791dfab7f2d5188b78b7a1160ec621b8
VictorianStreet/easy/P006/000489,VictorianStreet,VictorianStreet,easy,P006,489,32,test,2.668,13264.0,0,0.989,0.0554,0.2984,0.0858,17690bbab97d48f633a5cfbbbdccc828e04632c995bc56e72da1044ec1560796
VictorianStreet/easy/P007/000142,VictorianStreet,VictorianStreet,easy,P007,142,32,test,1.8721,12.07,0,0.9987,0.1255,0.026,0.1236,c08660f73662564274b89a820bcafb24e1e321d3f289e77a188543ea040ccd95
VictorianStreet/easy/P007/000459,VictorianStreet,VictorianStreet,easy,P007,459,32,test,7.7344,28.45,0,0.9927,0.187,0.2458,0.1483,06f16ccbb6a5573563a2e5b3b4f48f2ac52977fc87f867cbd34dd91966c633e6
VictorianStreet/hard/P000/000118,VictorianStreet,VictorianStreet,hard,P000,118,32,test,4.1465,16320.0,0,0.9204,0.1612,0.2516,0.2105,6fe489475cb7eb1db2e09e1b56b3dde780c1d3e49c61f23de4acadc1f19e7b2e
VictorianStreet/hard/P000/000387,VictorianStreet,VictorianStreet,hard,P000,387,32,test,2.3994,16.8,0,0.835,0.1465,0.0694,0.3012,14ce2b2ed9cd0bcd19062451f724ef47f71b10aee9f6983cbee848cd9dad88f6
VictorianStreet/hard/P001/000087,VictorianStreet,VictorianStreet,hard,P001,87,32,test,7.5664,15304.0,0,0.9509,0.2798,0.3209,0.2792,1525a12dd4b74652faae6a5dc735fc99dcc613c718782fb8a89263a409ee098d
VictorianStreet/hard/P001/000294,VictorianStreet,VictorianStreet,hard,P001,294,32,test,5.1367,16216.0,0,0.9046,0.2489,0.4246,0.3018,5ab009b0555464f7677ef6a84209cafe58f696c9686a79fcfcbc6f7f8aa837a5
VictorianStreet/hard/P002/000101,VictorianStreet,VictorianStreet,hard,P002,101,32,test,12.0078,16288.0,0,0.9538,0.3018,0.4579,0.3536,d0441a27b6014ca7e9e2481e573c6ae5a1f29d8ba35a8a5230ef84908dba8c27
VictorianStreet/hard/P002/000335,VictorianStreet,VictorianStreet,hard,P002,335,32,test,2.3848,11.94,0,0.9558,0.1046,0.0881,0.1967,26d97325d603a12f0fb65b54fdb4792958a3c6af0b041895421352db402e600c
VictorianStreet/hard/P003/000088,VictorianStreet,VictorianStreet,hard,P003,88,32,test,8.2422,15232.0,0,0.9594,0.1489,0.32,0.17,aa9ef0ebfb9864cdf074fbdc5100945e313f179860de51ae981ac913666ce001
VictorianStreet/hard/P003/000298,VictorianStreet,VictorianStreet,hard,P003,298,32,test,10.0,15720.0,0,0.9458,0.2214,0.3783,0.2086,448436162b2680a5792595565b5c8872d92aa2a082a45630fd28f689e9f77589
VictorianStreet/hard/P004/000049,VictorianStreet,VictorianStreet,hard,P004,49,32,test,11.0234,16344.0,0,0.9221,0.2625,0.4216,0.5253,c5fb4075209f0e86ad4c54f9ed2c9a3e0b38187eadefec77c64dcd7bd716e27f
VictorianStreet/hard/P004/000178,VictorianStreet,VictorianStreet,hard,P004,178,32,test,3.3125,35.22,0,0.9372,0.121,0.1396,0.1668,49caa195378bdeadbd2a3cef2e021bff4c2b42d6205431c0c7280e33153f9151
VictorianStreet/hard/P005/000057,VictorianStreet,VictorianStreet,hard,P005,57,32,test,3.3145,15576.0,0,0.884,0.0876,0.3782,0.7027,4c74746a1db9f4b918de4f8e0478ec1959586d57fa769ac6ea3b71d224ba4697
VictorianStreet/hard/P005/000202,VictorianStreet,VictorianStreet,hard,P005,202,32,test,7.6914,46.0,0,0.9339,0.2019,0.3753,0.4666,17bba648cde84aa32620474e9390df8f561af26d0bf6eb151a76259363f2463c
VictorianStreet/hard/P006/000085,VictorianStreet,VictorianStreet,hard,P006,85,32,test,5.5156,16304.0,0,0.963,0.0521,0.2936,0.2166,49a0cbce9e7b56c0cd3873f1efcf48b602913576fb6c6087cb6c39a8d73044af
VictorianStreet/hard/P006/000286,VictorianStreet,VictorianStreet,hard,P006,286,32,test,13.8281,16000.0,0,0.9255,0.2987,0.4246,0.6311,c2c4d661001fa25985d2cb6dadc0a621dbb99b942b9d39b281af801432f60842
VictorianStreet/hard/P007/000091,VictorianStreet,VictorianStreet,hard,P007,91,32,test,1.6992,40.81,0,0.8935,0.1424,0.0386,0.2123,9476aa6600730f89217059ff6eabcd47f20a3d4f6aa507a6f43612f2ac1975dd
VictorianStreet/hard/P007/000304,VictorianStreet,VictorianStreet,hard,P007,304,32,test,11.2656,16360.0,0,0.9591,0.2541,0.5368,0.3188,6cd83de9e7312a53d5d7bd5ef309e05728df85853396a8b28c257892340c1cee
